N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
329,Yes,28121020401,Rankin County,Mississippi,2018,56,63,48,49,60,38,68,1.4,6.2,51,3.1,10,8,3.1,0.2,80,77.1,82.8,50,78.6,78.5,13,73.8,55.3,64,70,58,65,4.1,6,69,N/A,N/A,76,0,10.3,30,4.2,2.9,57,48,55,88,20.3,29.5,54,60,49,40,5.1,4.4,79,N/A,N/A,42,84,81.1,59,41.6,40.5,68,22.9,29.7,27,91.2,87.1
330,Yes,28121020401,Rankin County,Mississippi,2019,54,61,46,46,53,38,51,1.2,0.9,55,10.8,23,8,3.1,0.2,83,77.5,83.9,46,79.7,78.3,15,73.6,56.4,58,59,57,57,13.3,11.3,67,N/A,N/A,54,6.6,-1.2,30,4.2,2.9,54,48,52,88,20.3,29.5,58,72,44,63,8.3,18.1,82,N/A,N/A,44,84.4,82.2,45,41.7,42.4,67,22.9,29.3,18,92.3,86.4
331,Yes,28121020401,Rankin County,Mississippi,2020,46,46,47,41,44,38,51,1,0.7,37,17.5,11.3,8,3.1,0.2,80,77.8,83.4,47,80.8,79.9,18,73,58.3,51,43,59,50,6.7,2.2,45,N/A,N/A,34,7.4,-24.3,37,3.6,2.8,53,48,51,87,20.6,29.7,47,50,44,64,11.1,22.1,36,N/A,N/A,39,84.9,81,43,41.8,42.8,79,23,35.4,14,93.2,86.1
332,Yes,28121020401,Rankin County,Mississippi,2021,56,56,55,58,58,57,59,-0.7,1.4,56,15.9,34.2,8,3.1,0.2,92,78.5,88.2,78,85.9,92.1,51,72.5,72.7,58,59,57,37,5.4,-5,43,N/A,N/A,96,11.2,111.7,34,5.1,3.7,52,47,48,84,20.6,28.6,50,50,50,64,12.4,23.3,35,N/A,N/A,52,86.3,86.9,54,41.3,40.8,91,25.3,54.5,4,94.1,79.9
333,Yes,28121020401,Rankin County,Mississippi,2022,58,64,51,52,58,45,71,-0.8,6.4,45,21.5,24.5,8,3.1,0.2,56,77.9,79.3,81,87.6,93.6,34,72.6,66.2,66,72,59,87,-11.8,18.7,91,N/A,N/A,38,13.3,-12.2,27,4.9,3.1,64,46,59,86,20.9,29.7,56,62,50,48,13.1,15.8,75,N/A,N/A,45,86.4,85,85,41.4,35.7,61,25.2,30,8,94,82.5
334,Yes,28121020401,Rankin County,Mississippi,2023,50,48,53,54,60,47,72,-0.9,7.9,49,40.3,49.2,8,3.1,0.2,66,77.4,80.8,76,88.8,93.5,38,72.8,67.9,52,42,61,34,27.6,-8.8,54,N/A,N/A,38,-8.7,-48.7,34,3.8,2.8,64,46,59,86,20.7,29.3,46,41,52,39,15.1,13.9,43,N/A,N/A,51,86.3,86.6,84,41.5,36.1,68,25.3,33.3,6,93.9,81.8
335,Yes,28121020401,Rankin County,Mississippi,2024,52,53,52,54,60,47,72,-0.9,7.9,49,40.3,49.2,8,3.1,0.2,66,77.4,80.8,76,88.8,93.5,38,72.8,67.9,57,56,58,86,-4.9,9.7,45,N/A,N/A,38,-8.7,-48.7,43,3.6,3.1,64,46,59,66,1.1,1.5,48,44,52,39,15.1,13.9,48,N/A,N/A,51,86.3,86.6,84,41.5,36.1,68,25.3,33.3,6,93.9,81.8
336,Yes,28049011001,Hinds County,Mississippi,2017,44,47,40,48,63,33,87,1.5,10.8,39,-1.2,-0.6,11,3.1,0.3,35,76.5,73.6,6,78.6,53,79,74.1,83.4,55,59,51,61,4.1,4.2,54,N/A,N/A,62,4.5,10.4,58,4.2,4.7,12,48,12,83,20.3,27.7,26,18,35,17,3,-4.1,19,N/A,N/A,12,83.7,59.8,60,41.4,40.1,65,23.1,28.4,4,90,75.9
337,Yes,28049011001,Hinds County,Mississippi,2018,43,50,36,43,58,28,76,1.4,5.5,41,3.1,5.3,11,3.1,0.3,30,77.1,72.9,6,78.6,53,66,73.8,78.8,60,69,50,61,4.1,4.2,79,N/A,N/A,68,0,10.8,58,4.2,4.7,8,48,8,83,20.3,27.7,26,24,29,22,5.1,0.2,27,N/A,N/A,12,84,60.7,47,41.6,42,53,22.9,23.9,5,91.2,78.3
338,Yes,28049011001,Hinds County,Mississippi,2019,31,31,31,29,36,22,44,1.2,-3.1,27,10.8,0.9,11,3.1,0.3,19,77.5,70.4,8,79.7,56.9,48,73.6,72.8,44,40,49,39,13.3,2.4,32,N/A,N/A,49,6.6,1.2,58,4.2,4.7,5,48,5,83,20.3,27.7,19,16,22,20,8.3,2.5,13,N/A,N/A,10,84.4,58.7,37,41.7,43.7,37,22.9,18.5,5,92.3,79.8
339,Yes,28049011001,Hinds County,Mississippi,2020,32,41,22,19,20,18,32,1,-10.2,9,17.5,-21.9,11,3.1,0.3,15,77.8,69,8,80.8,59.3,36,73,67.8,45,57,33,79,6.7,16.5,59,N/A,N/A,34,7.4,-9.6,21,3.6,2,3,48,3,76,20.6,26.5,30,46,14,29,11.1,8.6,64,N/A,N/A,9,84.9,58.5,22,41.8,46.7,20,23,12.5,7,93.2,82.8
340,Yes,28049011001,Hinds County,Mississippi,2021,38,48,27,32,36,28,36,-0.7,-13.5,N/A,15.9,N/A,11,3.1,0.3,17,78.5,69,29,85.9,79.9,53,72.5,73.5,54,69,39,64,5.4,6.8,60,N/A,N/A,83,11.2,58.7,26,5.1,3.2,15,47,15,77,20.6,26.5,28,40,15,39,12.4,13.7,42,N/A,N/A,17,86.3,70.5,26,41.3,45.5,3,25.3,6.4,13,94.1,85.9
341,Yes,28049011001,Hinds County,Mississippi,2022,41,48,34,38,41,36,41,-0.8,-12.9,N/A,21.5,N/A,11,3.1,0.3,25,77.9,71.5,41,87.6,85.4,65,72.6,77.7,49,45,53,36,-11.8,-26.6,49,N/A,N/A,50,13.3,8.4,52,4.9,5.2,25,46,24,83,20.9,28.7,35,57,13,59,13.1,26.1,55,N/A,N/A,8,86.4,60.2,16,41.4,48.3,17,25.2,13.1,10,94,84.1
342,Yes,28049011001,Hinds County,Mississippi,2023,44,51,37,41,46,36,46,-0.9,-8.9,N/A,40.3,N/A,11,3.1,0.3,26,77.4,71.2,30,88.8,84.2,76,72.8,81.7,47,46,48,57,27.6,24.1,45,N/A,N/A,36,-8.7,-31.8,34,3.8,2.8,25,46,24,84,20.7,28.7,44,60,27,60,15.1,31.4,60,N/A,N/A,5,86.3,53.7,22,41.5,46.7,63,25.3,31.1,18,93.9,87.9
343,Yes,28049011001,Hinds County,Mississippi,2024,44,49,38,41,46,36,46,-0.9,-8.9,N/A,40.3,N/A,11,3.1,0.3,26,77.4,71.2,30,88.8,84.2,76,72.8,81.7,50,48,52,64,-4.9,-4.2,43,N/A,N/A,36,-8.7,-31.8,39,3.6,2.9,25,46,24,91,1.1,3.1,40,53,27,60,15.1,31.4,46,N/A,N/A,5,86.3,53.7,22,41.5,46.7,63,25.3,31.1,18,93.9,87.9
344,Yes,28049002100,Hinds County,Mississippi,2017,36,42,30,30,21,40,8,1.5,-20.7,34,-1.2,-3.3,41,3.1,2.2,74,76.5,81,4,78.6,48.9,41,74.1,70.8,38,44,33,21,4.1,-6.2,45,N/A,N/A,67,4.5,75,57,4.2,4.7,16,48,15,25,20.3,15.5,39,60,18,68,3,29.1,53,N/A,N/A,6,83.7,48.9,12,41.4,49,50,23.1,23.2,2,90,71.6
345,Yes,28049002100,Hinds County,Mississippi,2018,28,29,28,22,6,38,8,1.4,-17.1,4,3.1,-52.2,41,3.1,2.2,68,77.1,80.4,4,78.6,48.9,37,73.8,69.1,34,37,31,21,4.1,-6.2,66,N/A,N/A,25,0,-7.1,57,4.2,4.7,12,48,11,25,20.3,15.5,30,45,15,69,5.1,44.5,21,N/A,N/A,5,84,48.4,6,41.6,52.2,48,22.9,22.3,2,91.2,73
346,Yes,28049002100,Hinds County,Mississippi,2019,32,37,26,27,18,36,30,1.2,-1.2,6,10.8,-32.2,41,3.1,2.2,56,77.5,78.7,6,79.7,53.9,40,73.6,69.8,41,52,30,75,13.3,200,62,N/A,N/A,18,6.6,-7.7,57,4.2,4.7,7,48,7,25,20.3,15.5,26,40,12,69,8.3,51.2,11,N/A,N/A,5,84.4,48.5,4,41.7,54.3,38,22.9,19,2,92.3,75.2
347,Yes,28049002100,Hinds County,Mississippi,2020,32,47,18,36,38,34,67,1,10.7,10,17.5,-14.6,41,3.1,2.2,43,77.8,76.5,7,80.8,58,44,73,71,30,49,11,63,6.7,19.6,57,N/A,N/A,26,7.4,0,2,3.6,0.8,5,48,5,26,20.6,16.1,32,55,10,67,11.1,35.7,43,N/A,N/A,5,84.9,50,6,41.8,52.5,28,23,15.6,3,93.2,78.9
348,Yes,28049002100,Hinds County,Mississippi,2021,30,40,21,42,40,44,70,-0.7,15.2,10,15.9,-33.5,41,3.1,2.2,43,78.5,76.9,17,85.9,74.5,77,72.5,82.1,20,32,9,11,5.4,-15.6,16,N/A,N/A,68,11.2,141.7,1,5.1,0.9,2,47,2,25,20.6,15.8,30,49,11,56,12.4,22.2,42,N/A,N/A,6,86.3,55.6,23,41.3,46.1,N/A,25.3,N/A,5,94.1,80.6
349,Yes,28049002100,Hinds County,Mississippi,2022,26,25,26,38,36,39,64,-0.8,8.7,9,21.5,-32.8,41,3.1,2.2,18,77.9,69.1,16,87.6,76.6,82,72.6,83.9,14,18,11,10,-11.8,-41.7,14,N/A,N/A,29,13.3,6.9,6,4.9,1.6,2,46,2,24,20.9,15.9,24,20,27,11,13.1,1.3,28,N/A,N/A,5,86.4,54.4,72,41.4,38,N/A,25.2,N/A,3,94,76.5
350,Yes,28049002100,Hinds County,Mississippi,2023,28,34,23,47,56,38,50,-0.9,2.3,63,40.3,112.2,41,3.1,2.2,17,77.4,68,15,88.8,78.6,80,72.8,83.4,22,33,12,41,27.6,27,48,N/A,N/A,10,-8.7,-48.4,7,3.8,1.2,2,46,2,28,20.7,16.4,16,14,19,5,15.1,-6.6,24,N/A,N/A,5,86.3,53.2,50,41.5,41.6,N/A,25.3,N/A,2,93.9,74.1
351,Yes,28049002100,Hinds County,Mississippi,2024,34,41,28,47,56,38,50,-0.9,2.3,63,40.3,112.2,41,3.1,2.2,17,77.4,68,15,88.8,78.6,80,72.8,83.4,33,38,28,42,-4.9,-5,61,N/A,N/A,10,-8.7,-48.4,9,3.6,1.3,2,46,2,72,1.1,1.8,24,30,19,5,15.1,-6.6,55,N/A,N/A,5,86.3,53.2,50,41.5,41.6,N/A,25.3,N/A,2,93.9,74.1
352,Yes,28049003000,Hinds County,Mississippi,2017,48,49,46,54,57,50,59,1.5,9.5,55,-1.2,15.4,41,3.1,2.2,92,76.5,85.8,2,78.6,43,64,74.1,78.7,56,53,59,28,4.1,-13.8,52,N/A,N/A,79,4.5,36.7,85,4.2,8,8,48,8,83,20.3,27.7,32,36,29,9,3,-8.6,64,N/A,N/A,5,83.7,46.7,36,41.4,43.5,72,23.1,31.8,4,90,75.7
353,Yes,28049003000,Hinds County,Mississippi,2018,38,32,45,40,28,51,38,1.4,1.8,19,3.1,-9.8,41,3.1,2.2,83,77.1,83.5,2,78.6,43,77,73.8,82.4,45,32,58,28,4.1,-13.8,35,N/A,N/A,32,0,-16.4,85,4.2,8,7,48,7,83,20.3,27.7,32,36,27,38,5.1,6,33,N/A,N/A,5,84,47.4,34,41.6,43.9,63,22.9,27.8,5,91.2,78
354,Yes,28049003000,Hinds County,Mississippi,2019,43,39,47,37,24,50,30,1.2,-0.2,19,10.8,-4.3,41,3.1,2.2,74,77.5,81.9,3,79.7,47.6,83,73.6,84.2,49,40,58,43,13.3,7.4,32,N/A,N/A,45,6.6,0,85,4.2,8,5,48,5,83,20.3,27.7,43,54,32,57,8.3,18.3,51,N/A,N/A,6,84.4,51.1,44,41.7,42.6,72,22.9,31.6,5,92.3,80
355,Yes,28049003000,Hinds County,Mississippi,2020,43,39,47,27,6,48,8,1,-8.4,5,17.5,-22.6,41,3.1,2.2,62,77.8,80,5,80.8,54.8,85,73,85.1,58,62,55,29,6.7,-8,70,N/A,N/A,86,7.4,78.6,88,3.6,7.5,4,48,4,73,20.6,25.8,43,49,37,54,11.1,19.3,44,N/A,N/A,6,84.9,53.5,51,41.8,41.6,85,23,39.3,6,93.2,81.3
356,Yes,28049003000,Hinds County,Mississippi,2021,34,36,31,30,20,41,17,-0.7,-7.7,22,15.9,-1.2,41,3.1,2.2,N/A,78.5,N/A,N/A,85.9,N/A,N/A,72.5,N/A,45,40,50,45,5.4,1.2,29,N/A,N/A,46,11.2,4,79,5.1,8.6,1,47,1,69,20.6,24.7,25,48,2,25,12.4,8.4,71,N/A,N/A,N/A,86.3,N/A,N/A,41.3,N/A,N/A,25.3,N/A,2,94.1,76.2
357,Yes,28049003000,Hinds County,Mississippi,2022,38,36,41,40,24,56,17,-0.8,-10.5,31,21.5,16.6,41,3.1,2.2,95,77.9,89.4,31,87.6,82.8,N/A,72.6,N/A,48,43,53,67,-11.8,-4.9,41,N/A,N/A,22,13.3,-25,80,4.9,9.1,5,46,4,74,20.9,26.3,28,42,13,20,13.1,6.6,63,N/A,N/A,N/A,86.4,N/A,17,41.4,48.1,N/A,25.2,N/A,9,94,83.8
358,Yes,28049003000,Hinds County,Mississippi,2023,43,45,41,40,38,41,23,-0.9,-6.9,52,40.3,72.7,41,3.1,2.2,41,77.4,75.4,41,88.8,86.9,N/A,72.8,N/A,49,42,56,33,27.6,1.3,62,N/A,N/A,30,-8.7,-43.5,89,3.8,9,5,46,4,74,20.7,25.9,41,56,26,23,15.1,9.3,90,N/A,N/A,N/A,86.3,N/A,41,41.5,42.9,N/A,25.3,N/A,11,93.9,84.7
359,Yes,28049003000,Hinds County,Mississippi,2024,41,41,41,40,38,41,23,-0.9,-6.9,52,40.3,72.7,41,3.1,2.2,41,77.4,75.4,41,88.8,86.9,N/A,72.8,N/A,45,35,55,42,-4.9,-9,32,N/A,N/A,30,-8.7,-43.5,83,3.6,7,5,46,4,77,1.1,2,38,50,26,23,15.1,9.3,78,N/A,N/A,N/A,86.3,N/A,41,41.5,42.9,N/A,25.3,N/A,11,93.9,84.7
360,Yes,28049002700,Hinds County,Mississippi,2017,40,42,37,29,11,47,21,1.5,-1.7,1,-1.2,-54.5,48,3.1,2.9,31,76.5,72.4,17,78.6,63.4,92,74.1,88.3,57,59,55,74,4.1,7.8,40,N/A,N/A,64,4.5,2.8,60,4.2,4.9,5,48,5,99,20.3,42.6,33,56,10,30,3,-1.4,83,N/A,N/A,8,83.7,54.1,1,41.4,58.9,23,23.1,14.1,6,90,77.5
361,Yes,28049002700,Hinds County,Mississippi,2018,38,42,35,27,6,48,10,1.4,-5.7,1,3.1,-100,48,3.1,2.9,36,77.1,74.4,17,78.6,63.4,90,73.8,87.2,64,74,54,74,4.1,7.8,72,N/A,N/A,76,0,8.5,60,4.2,4.9,4,48,4,99,20.3,42.6,25,47,3,41,5.1,4.6,53,N/A,N/A,6,84,49.4,1,41.6,61.9,N/A,22.9,N/A,2,91.2,73.3
362,Yes,28049002700,Hinds County,Mississippi,2019,39,43,35,31,12,50,23,1.2,-1.3,1,10.8,-59.5,48,3.1,2.9,48,77.5,77.2,19,79.7,67,86,73.6,85.4,57,60,54,53,13.3,7.2,65,N/A,N/A,61,6.6,2.5,60,4.2,4.9,2,48,2,99,20.3,42.6,30,58,2,50,8.3,11,67,N/A,N/A,4,84.4,44.6,0,41.7,63.9,N/A,22.9,N/A,1,92.3,72.1
363,Yes,28049002700,Hinds County,Mississippi,2020,37,37,37,32,11,52,21,1,-1.9,1,17.5,-61.1,48,3.1,2.9,53,77.8,78.5,22,80.8,70.5,87,73,85.8,50,41,58,37,6.7,-10.5,35,N/A,N/A,52,7.4,-2.4,74,3.6,5.4,2,48,2,99,20.6,41.6,30,60,1,55,11.1,15.9,65,N/A,N/A,3,84.9,40,0,41.8,63.6,N/A,23,N/A,1,93.2,74.1
364,Yes,28049002700,Hinds County,Mississippi,2021,56,66,46,56,65,48,65,-0.7,19.9,N/A,15.9,N/A,48,3.1,2.9,N/A,78.5,N/A,N/A,85.9,N/A,N/A,72.5,N/A,73,69,77,64,5.4,4.5,56,N/A,N/A,88,11.2,38.7,70,5.1,7.2,62,47,58,99,20.6,40.8,38,65,12,75,12.4,40.9,55,N/A,N/A,N/A,86.3,N/A,N/A,41.3,N/A,N/A,25.3,N/A,12,94.1,85.3
365,Yes,28049002700,Hinds County,Mississippi,2022,70,67,74,67,66,68,66,-0.8,28.1,N/A,21.5,N/A,48,3.1,2.9,89,77.9,86.6,67,87.6,90.9,N/A,72.6,N/A,72,60,83,71,-11.8,-9.2,62,N/A,N/A,46,13.3,-4.3,66,4.9,6.7,85,46,78,99,20.9,42.5,74,76,71,76,13.1,61.4,76,N/A,N/A,N/A,86.4,N/A,66,41.4,39.1,N/A,25.2,N/A,76,94,96.8
366,Yes,28049002700,Hinds County,Mississippi,2023,68,61,74,68,66,70,66,-0.9,36.9,N/A,40.3,N/A,48,3.1,2.9,89,77.4,86.2,73,88.8,93,N/A,72.8,N/A,66,49,82,60,27.6,22.2,43,N/A,N/A,44,-8.7,-37.4,62,3.8,4.7,85,46,78,99,20.7,42.2,70,69,70,76,15.1,80.5,62,N/A,N/A,N/A,86.3,N/A,92,41.5,34.1,N/A,25.3,N/A,49,93.9,93.9
367,Yes,28049002700,Hinds County,Mississippi,2024,72,70,74,68,66,70,66,-0.9,36.9,N/A,40.3,N/A,48,3.1,2.9,89,77.4,86.2,73,88.8,93,N/A,72.8,N/A,76,70,81,77,-4.9,-1,88,N/A,N/A,44,-8.7,-37.4,59,3.6,4.2,85,46,78,99,1.1,6.6,72,74,70,76,15.1,80.5,72,N/A,N/A,N/A,86.3,N/A,92,41.5,34.1,N/A,25.3,N/A,49,93.9,93.9
368,N/A,28049000900,Hinds County,Mississippi,2017,39,47,31,41,40,42,40,1.5,2.6,40,-1.2,1.9,31,3.1,1.5,60,76.5,78.5,8,78.6,55.2,67,74.1,79.4,38,41,36,54,4.1,15.4,40,N/A,N/A,30,4.5,0,97,4.2,14.3,5,48,5,7,20.3,10,37,60,14,65,3,19.2,55,N/A,N/A,14,83.7,62,26,41.4,45.2,10,23.1,8.3,4,90,75.7
369,N/A,28049000900,Hinds County,Mississippi,2018,38,46,29,44,50,37,62,1.4,10.8,38,3.1,5.5,31,3.1,1.5,46,77.1,76.3,8,78.6,55.2,63,73.8,78,32,26,37,54,4.1,15.4,21,N/A,N/A,3,0,-41.7,97,4.2,14.3,6,48,6,7,20.3,10,37,62,12,66,5.1,22.6,58,N/A,N/A,15,84,63.8,20,41.6,47,11,22.9,8.8,3,91.2,75.8
370,N/A,28049000900,Hinds County,Mississippi,2019,34,38,29,44,50,37,58,1.2,8,43,10.8,17.8,31,3.1,1.5,46,77.5,76.8,8,79.7,56.5,62,73.6,77.3,32,28,37,6,13.3,-6.7,9,N/A,N/A,68,6.6,114.3,97,4.2,14.3,6,48,6,7,20.3,10,24,36,12,55,8.3,16.1,18,N/A,N/A,14,84.4,63.3,20,41.7,47.1,14,22.9,10,1,92.3,73.6
371,N/A,28049000900,Hinds County,Mississippi,2020,36,44,27,35,34,36,52,1,5.4,15,17.5,-3.5,31,3.1,1.5,46,77.8,77.1,7,80.8,57.9,62,73,76.9,38,48,28,66,6.7,35.7,60,N/A,N/A,17,7.4,-6.7,72,3.6,5.3,8,48,8,4,20.6,8.2,33,50,16,48,11.1,15.6,52,N/A,N/A,16,84.9,66.3,24,41.8,46.3,23,23,13.9,1,93.2,73.2
372,N/A,28049000900,Hinds County,Mississippi,2021,25,21,29,24,20,29,33,-0.7,-1.5,8,15.9,-34.3,31,3.1,1.5,12,78.5,66.7,11,85.9,70.8,63,72.5,77.3,23,12,34,5,5.4,-15.8,8,N/A,N/A,24,11.2,0,91,5.1,12.5,7,47,7,5,20.6,8.9,27,30,24,17,12.4,4.6,43,N/A,N/A,13,86.3,66.8,51,41.3,41.2,31,25.3,18.3,0,94.1,65.2
373,N/A,28049000900,Hinds County,Mississippi,2022,28,24,31,24,17,32,27,-0.8,-4.2,7,21.5,-37.7,31,3.1,1.5,5,77.9,61.3,8,87.6,70.7,83,72.6,84.5,38,39,36,45,-11.8,-6.2,15,N/A,N/A,58,13.3,42.9,92,4.9,13.3,12,46,12,5,20.9,9.7,21,16,26,7,13.1,-4.3,24,N/A,N/A,16,86.4,69.5,47,41.4,41.9,41,25.2,21.8,0,94,65.6
374,N/A,28049000900,Hinds County,Mississippi,2023,27,21,33,24,15,32,21,-0.9,-8.7,9,40.3,-20.9,31,3.1,1.5,1,77.4,52.8,11,88.8,76.3,87,72.8,86.2,32,29,36,53,27.6,46.7,13,N/A,N/A,20,-8.7,-25,89,3.8,9.1,12,46,12,6,20.7,9.9,24,18,30,4,15.1,-11,31,N/A,N/A,12,86.3,65.5,58,41.5,40.3,49,25.3,25,1,93.9,72.1
375,N/A,28049000900,Hinds County,Mississippi,2024,26,21,31,24,15,32,21,-0.9,-8.7,9,40.3,-20.9,31,3.1,1.5,1,77.4,52.8,11,88.8,76.3,87,72.8,86.2,25,18,32,21,-4.9,-9.1,14,N/A,N/A,20,-8.7,-25,68,3.6,5,12,46,12,16,1.1,0.4,30,30,30,4,15.1,-11,56,N/A,N/A,12,86.3,65.5,58,41.5,40.3,49,25.3,25,1,93.9,72.1
376,Yes,28121020207,Rankin County,Mississippi,2017,52,59,46,54,68,40,71,1.5,4.5,64,-1.2,4.9,18,3.1,0.7,75,76.5,81.3,45,78.6,77.1,23,74.1,62.2,64,69,60,58,4.1,0.9,64,N/A,N/A,86,4.5,30.8,40,4.2,3.5,47,48,45,92,20.3,31.7,40,40,39,27,3,-9.6,52,N/A,N/A,39,83.7,79.6,22,41.4,46.2,55,23.1,24.8,41,90,88.5
377,Yes,28121020207,Rankin County,Mississippi,2018,52,59,46,58,76,40,82,1.4,8.5,69,3.1,15.8,18,3.1,0.7,77,77.1,82.2,45,78.6,77.1,21,73.8,60.9,61,62,60,58,4.1,0.9,73,N/A,N/A,56,0,-4.3,40,4.2,3.5,47,48,45,92,20.3,31.7,40,40,39,29,5.1,-6.1,51,N/A,N/A,34,84,77.4,46,41.6,42.2,50,22.9,23.1,26,91.2,86.9
378,Yes,28121020207,Rankin County,Mississippi,2019,56,65,47,62,84,41,83,1.2,8.9,84,10.8,68.7,18,3.1,0.7,80,77.5,83.2,46,79.7,78.3,21,73.6,60.8,63,66,60,48,13.3,5.5,72,N/A,N/A,78,6.6,18.7,40,4.2,3.5,49,48,47,92,20.3,31.7,43,46,40,30,8.3,-2,62,N/A,N/A,31,84.4,76.4,54,41.7,41.2,52,22.9,23.4,21,92.3,87.2
379,Yes,28121020207,Rankin County,Mississippi,2020,52,56,49,58,74,42,73,1,4.5,74,17.5,44.4,18,3.1,0.7,75,77.8,82.4,50,80.8,80.7,27,73,63.5,58,49,67,52,6.7,0.9,46,N/A,N/A,50,7.4,-1.9,55,3.6,3.9,52,48,50,93,20.6,32.8,42,46,38,50,11.1,9.5,43,N/A,N/A,32,84.9,77.8,47,41.8,42.2,53,23,23.9,18,93.2,87.3
380,Yes,28121020207,Rankin County,Mississippi,2021,56,55,56,39,34,44,34,-0.7,-14.2,33,15.9,-21.6,18,3.1,0.7,N/A,78.5,N/A,71,85.9,90.4,N/A,72.5,N/A,66,70,63,59,5.4,3.4,58,N/A,N/A,94,11.2,75.6,58,5.1,5.8,38,47,36,92,20.6,31.9,62,62,62,72,12.4,20.1,51,N/A,N/A,N/A,86.3,N/A,89,41.3,34.6,N/A,25.3,N/A,35,94.1,91.9
381,Yes,28121020207,Rankin County,Mississippi,2022,54,52,56,40,36,43,34,-0.8,-29.5,38,21.5,-3.9,18,3.1,0.7,N/A,77.9,N/A,68,87.6,91.2,N/A,72.6,N/A,63,58,68,60,-11.8,-14.1,76,N/A,N/A,37,13.3,-12,59,4.9,5.8,51,46,48,94,20.9,33.6,59,62,56,67,13.1,18.9,57,N/A,N/A,N/A,86.4,N/A,89,41.4,34.8,N/A,25.2,N/A,23,94,89.2
382,Yes,28121020207,Rankin County,Mississippi,2023,52,48,55,27,36,18,36,-0.9,-42.5,N/A,40.3,N/A,18,3.1,0.7,N/A,77.4,N/A,N/A,88.8,N/A,N/A,72.8,N/A,62,60,64,79,27.6,43,69,N/A,N/A,33,-8.7,-58.9,50,3.8,3.7,51,46,48,92,20.7,32.3,66,48,83,44,15.1,10,52,N/A,N/A,N/A,86.3,N/A,83,41.5,36.2,N/A,25.3,N/A,N/A,93.9,N/A
383,Yes,28121020207,Rankin County,Mississippi,2024,51,47,55,27,36,18,36,-0.9,-42.5,N/A,40.3,N/A,18,3.1,0.7,N/A,77.4,N/A,N/A,88.8,N/A,N/A,72.8,N/A,58,54,63,61,-4.9,-6.1,68,N/A,N/A,33,-8.7,-58.9,51,3.6,3.6,51,46,48,87,1.1,2.6,68,52,83,44,15.1,10,61,N/A,N/A,N/A,86.3,N/A,83,41.5,36.2,N/A,25.3,N/A,N/A,93.9,N/A
384,Yes,28049010500,Hinds County,Mississippi,2017,52,61,43,54,69,40,81,1.5,6.2,57,-1.2,-3.9,28,3.1,1.3,79,76.5,82.3,29,78.6,70.8,24,74.1,63.4,68,65,72,70,4.1,16.3,69,N/A,N/A,56,4.5,3.8,N/A,N/A,N/A,59,48,57,85,20.3,28.4,34,49,18,59,3,4.8,39,N/A,N/A,29,83.7,74.5,14,41.4,48.5,7,23.1,6.6,22,90,84.6
385,Yes,28049010500,Hinds County,Mississippi,2018,51,57,45,55,70,40,65,1.4,1.3,75,3.1,16.2,28,3.1,1.3,79,77.1,82.6,29,78.6,70.8,25,73.8,63.6,66,61,72,70,4.1,16.3,44,N/A,N/A,70,0,11.1,N/A,N/A,N/A,59,48,57,85,20.3,28.4,30,39,22,42,5.1,1,36,N/A,N/A,29,84,74.9,22,41.6,46.5,13,22.9,9.6,24,91.2,86.5
