N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
298,N/A,13121001300,Fulton County,Georgia,2019,54,48,61,52,34,70,30,1.8,-3.2,37,16.5,-0.9,83,4.1,12.8,51,72.5,72.7,75,83.9,90.7,71,56.5,64.9,64,61,68,72,13.7,17,45,N/A,N/A,65,8.6,9.9,24,4,2.5,94,60,96,85,20.1,28.8,47,48,46,59,9.2,8.4,38,N/A,N/A,30,87,79.2,21,41.6,47,75,25.3,35.8,58,93.3,94.3
299,N/A,13121001300,Fulton County,Georgia,2020,58,53,62,60,50,71,37,1.5,-1.4,64,25.2,40.1,83,4.1,12.8,55,72.8,74,78,84.9,91.8,67,55.8,62.6,58,48,68,51,7.4,0.3,41,N/A,N/A,51,8.1,0,24,3.4,2.2,94,61,96,87,20.6,30.4,54,62,47,71,12.2,16.5,52,N/A,N/A,24,87.5,76.5,23,41.6,46.5,87,25.4,44.9,54,94.2,94.7
300,N/A,13121001300,Fulton County,Georgia,2021,52,55,48,44,24,64,18,0,-20.4,31,25.7,-9.2,83,4.1,12.8,40,73.3,70.8,70,89.1,93,65,55.6,61.5,74,81,66,63,5.3,4.3,94,N/A,N/A,87,7.1,33.9,24,5,2.9,84,59,88,89,20.6,31.2,36,60,13,77,13.8,21.3,44,N/A,N/A,9,88.8,65.9,13,41.3,49.6,N/A,27.5,N/A,18,95,89.4
301,N/A,13121001300,Fulton County,Georgia,2022,50,47,54,49,26,72,20,-0.3,-32.2,32,31.6,-1.2,83,4.1,12.8,44,72.9,71.4,85,90.6,96.5,75,56.3,67,66,57,75,51,-15,-21.8,54,N/A,N/A,67,17.9,21.5,39,5.1,4.2,92,60,95,95,21.1,35.8,37,59,15,66,14.5,16.9,52,N/A,N/A,12,88.8,69.9,17,41.3,48.3,N/A,27.4,N/A,17,94.9,89.1
302,N/A,13121001300,Fulton County,Georgia,2023,51,45,57,53,30,76,22,-0.5,-45.7,37,48.8,22.1,83,4.1,12.8,47,72.2,71.3,87,91.7,97.3,88,56.7,74.6,67,59,75,93,28.8,75.8,41,N/A,N/A,44,-8.5,-28,36,3.9,3,92,60,95,96,20.7,37.1,34,47,20,70,16.7,21.5,24,N/A,N/A,18,88.8,75.5,24,41.5,46.4,N/A,27.8,N/A,18,95,89.4
303,N/A,13121001300,Fulton County,Georgia,2024,49,42,56,53,30,76,22,-0.5,-45.7,37,48.8,22.1,83,4.1,12.8,47,72.2,71.3,87,91.7,97.3,88,56.7,74.6,59,45,73,51,-5.8,-9.9,40,N/A,N/A,44,-8.5,-28,28,3.6,2.4,92,60,95,99,1.3,7,36,52,20,70,16.7,21.5,35,N/A,N/A,18,88.8,75.5,24,41.5,46.4,N/A,27.8,N/A,18,95,89.4
304,N/A,13121008302,Fulton County,Georgia,2017,40,50,30,27,6,48,2,2.1,-22.5,10,-0.4,-25,47,4.1,3.8,70,71.2,75.9,3,82.9,48.9,72,57.6,66.5,35,64,6,60,5.9,27.3,65,N/A,N/A,68,5.7,80,N/A,N/A,N/A,7,59,8,6,20.1,9,58,80,36,68,3.3,19.5,93,N/A,N/A,11,86.3,61.9,38,41.3,43.2,93,25.5,52.6,2,91.2,73.8
305,N/A,13121008302,Fulton County,Georgia,2018,24,21,26,25,6,44,3,2.1,-14,10,5.4,-21.5,47,4.1,3.8,58,72,73.8,3,82.9,48.9,69,57,64.7,14,22,7,60,5.9,27.3,3,N/A,N/A,3,1.6,-83.3,N/A,N/A,N/A,8,60,9,6,20.1,9,32,36,28,45,5.7,7.8,27,N/A,N/A,10,86.6,62.5,43,41.5,42.5,56,25.5,27.7,5,92.3,79.4
306,N/A,13121008302,Fulton County,Georgia,2019,36,50,23,38,36,39,4,1.8,-12.1,68,16.5,165.6,47,4.1,3.8,46,72.5,71.4,3,83.9,50.8,61,56.5,60.8,33,58,8,37,13.7,14.3,66,N/A,N/A,70,8.6,215.4,N/A,N/A,N/A,9,60,11,6,20.1,9,40,57,23,21,9.2,1.8,93,N/A,N/A,8,87,60.3,44,41.6,42.6,31,25.3,18.5,8,93.3,83.4
307,N/A,13121008302,Fulton County,Georgia,2020,33,42,24,42,48,35,26,1.5,-0.8,69,25.2,348.7,47,4.1,3.8,41,72.8,70.6,4,84.9,55.5,49,55.8,55.4,32,57,8,66,7.4,43.8,65,N/A,N/A,41,8.1,11.1,N/A,N/A,N/A,8,61,10,8,20.6,10,26,22,30,15,12.2,1,28,N/A,N/A,7,87.5,58.9,33,41.6,44.4,69,25.4,33,10,94.2,85.6
308,N/A,13121008302,Fulton County,Georgia,2021,30,42,19,36,50,23,50,0,4.6,N/A,25.7,N/A,47,4.1,3.8,20,73.3,64,6,89.1,68.5,19,55.6,42,17,26,8,63,5.3,26.1,2,N/A,N/A,12,7.1,-15,N/A,N/A,N/A,6,59,7,10,20.6,10.8,38,50,26,9,13.8,-3.6,92,N/A,N/A,4,88.8,54.7,7,41.3,52.7,85,27.5,48.8,7,95,84.2
309,N/A,13121008302,Fulton County,Georgia,2022,30,40,19,44,60,28,60,-0.3,10.2,N/A,31.6,N/A,47,4.1,3.8,32,72.9,68,5,90.6,70.3,26,56.3,46.4,24,43,6,3,-15,-58.6,58,N/A,N/A,69,17.9,147.1,N/A,N/A,N/A,4,60,5,9,21.1,11.2,21,18,24,7,14.5,-10.3,29,N/A,N/A,5,88.8,60.3,10,41.3,51.2,77,27.4,42.1,5,94.9,82
310,N/A,13121008302,Fulton County,Georgia,2023,34,48,21,38,40,35,40,-0.5,1.3,N/A,48.8,N/A,47,4.1,3.8,62,72.2,75.3,4,91.7,70.4,26,56.7,46.5,30,55,6,69,28.8,166.7,48,N/A,N/A,47,-8.5,0,N/A,N/A,N/A,4,60,5,8,20.7,10.6,36,50,22,7,16.7,-13,93,N/A,N/A,2,88.8,50.3,3,41.5,57,83,27.8,47.9,2,95,76.8
311,N/A,13121008302,Fulton County,Georgia,2024,29,36,22,38,40,35,40,-0.5,1.3,N/A,48.8,N/A,47,4.1,3.8,62,72.2,75.3,4,91.7,70.4,26,56.7,46.5,13,18,8,3,-5.8,-34.4,5,N/A,N/A,47,-8.5,0,N/A,N/A,N/A,4,60,5,13,1.3,0.4,36,50,22,7,16.7,-13,92,N/A,N/A,2,88.8,50.3,3,41.5,57,83,27.8,47.9,2,95,76.8
312,N/A,13089021502,DeKalb County,Georgia,2017,66,70,63,68,72,65,66,2.1,5.9,78,-0.4,18,25,4.1,1.7,71,71.2,76.2,79,82.9,91.1,85,57.6,72.7,68,58,79,64,5.9,5.9,44,N/A,N/A,66,5.7,6.8,50,4,4,94,59,96,93,20.1,33,62,79,45,85,3.3,12.5,73,N/A,N/A,32,86.3,79,8,41.3,51.5,65,25.5,31.2,74,91.2,94.8
313,N/A,13089021502,DeKalb County,Georgia,2018,63,64,62,64,63,64,47,2.1,0.7,79,5.4,30.3,25,4.1,1.7,66,72,75.6,79,82.9,91.1,88,57,74,66,53,79,64,5.9,5.9,33,N/A,N/A,63,1.6,0.9,50,4,4,94,60,96,93,20.1,33,60,76,44,81,5.7,12.7,72,N/A,N/A,38,86.6,82.1,11,41.5,50.1,62,25.5,30.1,64,92.3,94.2
314,N/A,13089021502,DeKalb County,Georgia,2019,58,55,60,54,48,61,28,1.8,-5.5,67,16.5,26.5,25,4.1,1.7,53,72.5,73.1,77,83.9,91.1,90,56.5,75.4,68,56,79,65,13.7,14.3,46,N/A,N/A,57,8.6,3.6,50,4,4,95,60,97,93,20.1,33,50,61,39,68,9.2,11,54,N/A,N/A,44,87,85.1,13,41.6,49.4,52,25.3,25.9,48,93.3,93.1
315,N/A,13089021502,DeKalb County,Georgia,2020,53,48,58,49,38,60,33,1.5,-3.8,43,25.2,7.2,25,4.1,1.7,51,72.8,72.9,73,84.9,90.6,90,55.8,75.1,65,49,81,61,7.4,6.2,39,N/A,N/A,46,8.1,-4.3,55,3.4,3.8,95,61,97,93,20.6,33.6,45,56,34,56,12.2,9.2,57,N/A,N/A,54,87.5,88.7,16,41.6,48.5,32,25.4,18.7,33,94.2,91.9
316,N/A,13089021502,DeKalb County,Georgia,2021,55,53,57,46,36,57,33,0,-7.4,39,25.7,-3.9,25,4.1,1.7,49,73.3,73.1,72,89.1,93.4,82,55.6,69.7,74,66,81,51,5.3,0,68,N/A,N/A,79,7.1,20.5,55,5,5.5,97,59,98,91,20.6,32.1,44,56,32,66,13.8,14.7,46,N/A,N/A,46,88.8,87.8,24,41.3,46.4,N/A,27.5,N/A,26,95,91.5
317,N/A,13089021502,DeKalb County,Georgia,2022,60,63,57,54,56,53,46,-0.3,-2.5,66,31.6,42.9,25,4.1,1.7,43,72.9,71,76,90.6,95,67,56.3,63.1,76,66,87,42,-15,-26.5,80,N/A,N/A,76,17.9,30.6,73,5.1,8,97,60,98,91,21.1,33,49,66,32,56,14.5,11.1,77,N/A,N/A,40,88.8,86,30,41.3,45,N/A,27.4,N/A,27,94.9,91.6
318,N/A,13089021502,DeKalb County,Georgia,2023,53,49,57,52,54,50,53,-0.5,-0.5,56,48.8,44.2,25,4.1,1.7,52,72.2,72.7,72,91.7,95.1,53,56.7,57.9,69,51,87,69,28.8,33.7,31,N/A,N/A,54,-8.5,-16.2,73,3.9,6,97,60,98,91,20.7,32.3,39,43,35,59,16.7,14.2,27,N/A,N/A,50,88.8,88.8,20,41.5,47.6,27,27.8,18.1,42,95,94
319,N/A,13089021502,DeKalb County,Georgia,2024,59,61,57,52,54,50,53,-0.5,-0.5,56,48.8,44.2,25,4.1,1.7,52,72.2,72.7,72,91.7,95.1,53,56.7,57.9,75,64,86,68,-5.8,-4.7,71,N/A,N/A,54,-8.5,-16.2,70,3.6,5.4,97,60,98,92,1.3,3.7,50,64,35,59,16.7,14.2,69,N/A,N/A,50,88.8,88.8,20,41.5,47.6,27,27.8,18.1,42,95,94
320,N/A,13089022403,DeKalb County,Georgia,2017,64,54,74,66,50,83,29,2.1,-3.2,72,-0.4,5.2,66,4.1,6.8,78,71.2,78,98,82.9,97.8,89,57.6,75.6,57,41,73,71,5.9,21.7,17,N/A,N/A,35,5.7,-9.2,N/A,N/A,N/A,97,59,98,49,20.1,19.9,68,70,67,96,3.3,21.8,43,N/A,N/A,78,86.3,93.5,6,41.3,52.5,90,25.5,48.3,94,91.2,98
321,N/A,13089022403,DeKalb County,Georgia,2018,68,62,74,69,54,84,35,2.1,-1.2,72,5.4,12.5,66,4.1,6.8,88,72,81.4,98,82.9,97.8,84,57,71.9,62,51,72,71,5.9,21.7,20,N/A,N/A,63,1.6,7.9,N/A,N/A,N/A,95,60,97,49,20.1,19.9,74,82,66,91,5.7,18.4,74,N/A,N/A,78,86.6,93.6,6,41.5,52.6,86,25.5,43.8,96,92.3,98.7
322,N/A,13089022403,DeKalb County,Georgia,2019,63,52,74,64,43,84,35,1.8,-1.4,51,16.5,2.8,66,4.1,6.8,94,72.5,84.5,98,83.9,97.5,76,56.5,67.2,56,40,73,48,13.7,12.5,38,N/A,N/A,34,8.6,-6.2,N/A,N/A,N/A,97,60,98,49,20.1,19.9,69,72,66,82,9.2,16.2,63,N/A,N/A,76,87,93.4,8,41.6,51.9,82,25.3,40.3,97,93.3,99
323,N/A,13089022403,DeKalb County,Georgia,2020,59,45,73,66,49,82,47,1.5,1.2,51,25.2,10.1,66,4.1,6.8,97,72.8,86.3,98,84.9,97.6,69,55.8,63.8,55,37,73,44,7.4,4.8,13,N/A,N/A,55,8.1,8.9,N/A,N/A,N/A,97,61,98,49,20.6,20.4,56,49,64,81,12.2,18.7,17,N/A,N/A,79,87.5,94.1,10,41.6,50.7,74,25.4,35.6,94,94.2,98.8
324,N/A,13089022403,DeKalb County,Georgia,2021,64,58,70,64,52,75,54,0,1.4,50,25.7,5.9,66,4.1,6.8,95,73.3,86.5,93,89.1,97.5,45,55.6,53.7,72,73,70,67,5.3,13.6,69,N/A,N/A,82,7.1,53.1,N/A,N/A,N/A,94,59,96,46,20.6,19.7,56,48,65,66,13.8,13.9,31,N/A,N/A,81,88.8,95.1,25,41.3,45.9,N/A,27.5,N/A,90,95,98.8
325,N/A,13089022403,DeKalb County,Georgia,2022,60,47,72,65,56,74,55,-0.3,1.8,58,31.6,21.6,66,4.1,6.8,92,72.9,85,90,90.6,97.4,46,56.3,54.6,54,40,68,28,-15,-26.7,68,N/A,N/A,24,17.9,-14.7,N/A,N/A,N/A,94,60,96,41,21.1,19.2,60,46,74,60,14.5,11.9,33,N/A,N/A,96,88.8,98.2,35,41.3,43.8,N/A,27.4,N/A,90,94.9,98.8
326,N/A,13089022403,DeKalb County,Georgia,2023,58,52,65,62,50,74,53,-0.5,1.1,48,48.8,21.3,66,4.1,6.8,93,72.2,84.8,87,91.7,97.3,48,56.7,55.9,52,55,48,66,28.8,45.5,55,N/A,N/A,44,-8.5,-16,7,3.9,1.2,94,60,96,44,20.7,19.6,62,52,73,49,16.7,8.4,56,N/A,N/A,84,88.8,95.6,47,41.5,41.9,N/A,27.8,N/A,89,95,98.8
327,N/A,13089022403,DeKalb County,Georgia,2024,64,57,71,62,50,74,53,-0.5,1.1,48,48.8,21.3,66,4.1,6.8,93,72.2,84.8,87,91.7,97.3,48,56.7,55.9,63,59,67,68,-5.8,1.2,66,N/A,N/A,44,-8.5,-16,30,3.6,2.5,94,60,96,76,1.3,2.2,68,62,73,49,16.7,8.4,74,N/A,N/A,84,88.8,95.6,47,41.5,41.9,N/A,27.8,N/A,89,95,98.8
328,N/A,13121001002,Fulton County,Georgia,2017,38,38,37,54,51,56,51,2.1,7.2,N/A,-0.4,N/A,20,4.1,1.3,14,71.2,60.6,89,82.9,93.7,99,57.6,86.3,40,44,35,64,5.9,6.7,32,N/A,N/A,36,5.7,-10.2,22,4,2.4,9,59,11,73,20.1,25.1,20,20,19,25,3.3,0.4,16,N/A,N/A,0,86.3,6.4,3,41.3,55,1,25.5,0,71,91.2,94.4
329,N/A,13121001002,Fulton County,Georgia,2018,36,34,39,46,37,54,37,2.1,2.9,N/A,5.4,N/A,20,4.1,1.3,8,72,57.7,89,82.9,93.7,99,57,88.2,38,42,35,64,5.9,6.7,33,N/A,N/A,28,1.6,-23.6,22,4,2.4,11,60,13,73,20.1,25.1,26,24,27,24,5.7,2.3,23,N/A,N/A,0,86.6,6.6,3,41.5,56.5,N/A,25.5,N/A,77,92.3,95.9
330,N/A,13121001002,Fulton County,Georgia,2019,39,39,39,40,27,52,27,1.8,0.1,N/A,16.5,N/A,20,4.1,1.3,4,72.5,55.4,85,83.9,93.1,99,56.5,89.3,44,52,36,70,13.7,18.1,38,N/A,N/A,47,8.6,2.5,22,4,2.4,14,60,18,73,20.1,25.1,32,37,28,18,9.2,3.2,56,N/A,N/A,0,87,6.7,3,41.6,56.3,N/A,25.3,N/A,82,93.3,97.1
331,N/A,13121001002,Fulton County,Georgia,2020,42,46,39,58,63,52,63,1.5,15.4,N/A,25.2,N/A,20,4.1,1.3,3,72.8,54.2,87,84.9,94,100,55.8,90.4,35,34,36,37,7.4,-5.3,26,N/A,N/A,38,8.1,-4.8,19,3.4,1.9,14,61,18,75,20.6,26,35,42,28,19,12.2,6.4,66,N/A,N/A,0,87.5,7.2,4,41.6,54.8,N/A,25.4,N/A,79,94.2,97.1
332,N/A,13121001002,Fulton County,Georgia,2021,46,51,42,60,65,55,65,0,22.1,N/A,25.7,N/A,20,4.1,1.3,3,73.3,53,97,89.1,98.6,100,55.6,90.5,46,50,41,32,5.3,-14.3,83,N/A,N/A,35,7.1,-11.4,42,5,4.3,16,59,21,65,20.6,23.6,34,38,31,33,13.8,13.4,43,N/A,N/A,0,88.8,9.5,38,41.3,43.3,N/A,27.5,N/A,55,95,95.5
333,N/A,13121001002,Fulton County,Georgia,2022,55,67,43,60,66,54,66,-0.3,33.1,N/A,31.6,N/A,20,4.1,1.3,1,72.9,46.5,96,90.6,98.8,99,56.3,90.4,62,77,46,71,-15,-10.1,86,N/A,N/A,73,17.9,38.6,55,5.1,5.6,18,60,23,64,21.1,23.9,43,58,28,49,14.5,22.1,68,N/A,N/A,0,88.8,11.4,31,41.3,44.8,N/A,27.4,N/A,53,94.9,95.3
334,N/A,13121001002,Fulton County,Georgia,2023,45,52,38,58,65,50,65,-0.5,26.2,N/A,48.8,N/A,20,4.1,1.3,2,72.2,48.5,80,91.7,96.2,99,56.7,89.9,42,54,31,78,28.8,46.8,30,N/A,N/A,53,-8.5,-10.9,13,3.9,1.6,18,60,23,61,20.7,23.1,35,38,32,61,16.7,38,15,N/A,N/A,0,88.8,14.6,55,41.5,40.6,N/A,27.8,N/A,42,95,94.1
335,N/A,13121001002,Fulton County,Georgia,2024,47,51,43,58,65,50,65,-0.5,26.2,N/A,48.8,N/A,20,4.1,1.3,2,72.2,48.5,80,91.7,96.2,99,56.7,89.9,48,48,47,59,-5.8,-6.6,33,N/A,N/A,53,-8.5,-10.9,28,3.6,2.4,18,60,23,95,1.3,4.6,36,40,32,61,16.7,38,18,N/A,N/A,0,88.8,14.6,55,41.5,40.6,N/A,27.8,N/A,42,95,94.1
336,N/A,13067031212,Cobb County,Georgia,2017,56,53,58,62,57,68,58,2.1,8.6,56,-0.4,-5.5,27,4.1,1.8,89,71.2,81.5,91,82.9,94.5,67,57.6,64.3,60,60,61,60,5.9,9.4,41,N/A,N/A,78,5.7,26.1,21,4,2.3,91,59,94,70,20.1,24.5,44,42,46,44,3.3,-5.7,40,N/A,N/A,92,86.3,96.6,14,41.3,48.6,33,25.5,19.4,47,91.2,90.7
337,N/A,13067031212,Cobb County,Georgia,2018,56,53,58,62,56,68,55,2.1,6.9,58,5.4,0.5,27,4.1,1.8,85,72,80.5,91,82.9,94.5,68,57,64,53,46,60,60,5.9,9.4,26,N/A,N/A,52,1.6,-0.9,21,4,2.3,89,60,93,70,20.1,24.5,50,56,45,74,5.7,8.5,39,N/A,N/A,89,86.6,95.9,12,41.5,49.8,26,25.5,16.9,53,92.3,92.6
338,N/A,13067031212,Cobb County,Georgia,2019,56,55,58,61,55,67,38,1.8,1.6,72,16.5,26.9,27,4.1,1.8,83,72.5,80.5,91,83.9,94.8,66,56.5,63,52,45,59,68,13.7,22.9,32,N/A,N/A,34,8.6,-10,21,4,2.3,85,60,90,70,20.1,24.5,56,64,48,92,9.2,23.1,37,N/A,N/A,85,87,95.2,9,41.6,51,31,25.3,18.6,65,93.3,95.2
339,N/A,13067031212,Cobb County,Georgia,2020,56,48,65,57,48,66,21,1.5,-3,75,25.2,41,27,4.1,1.8,87,72.8,81.8,92,84.9,95.3,60,55.8,60,53,31,75,28,7.4,-5.8,26,N/A,N/A,38,8.1,-5.1,82,3.4,6.2,83,61,89,59,20.6,22.3,58,64,53,97,12.2,38,31,N/A,N/A,85,87.5,95.3,8,41.6,51.7,38,25.4,21.1,82,94.2,97.4
340,N/A,13067031212,Cobb County,Georgia,2021,68,71,65,59,56,62,36,0,-0.6,75,25.7,43.4,27,4.1,1.8,87,73.3,83.2,99,89.1,99.5,34,55.6,49.2,78,72,84,49,5.3,3.7,80,N/A,N/A,86,7.1,55.3,97,5,16.7,92,59,94,62,20.6,23,67,84,50,96,13.8,37.8,71,N/A,N/A,95,88.8,98,9,41.3,51.2,3,27.5,5.9,92,95,99
341,N/A,13067031212,Cobb County,Georgia,2022,66,63,68,63,58,68,55,-0.3,5.4,61,31.6,28.4,27,4.1,1.8,84,72.9,82,99,90.6,99.6,60,56.3,60.2,65,44,86,44,-15,-19,62,N/A,N/A,26,17.9,-16.4,99,5.1,26.5,90,60,93,68,21.1,25,70,88,51,93,14.5,32.5,82,N/A,N/A,99,88.8,99.4,11,41.3,50.5,0,27.4,3.3,95,94.9,99.4
342,N/A,13067031212,Cobb County,Georgia,2023,66,58,74,63,60,66,62,-0.5,10.7,59,48.8,41.4,27,4.1,1.8,87,72.2,82.4,100,91.7,100,50,56.7,56.8,70,54,86,36,28.8,11.8,49,N/A,N/A,76,-8.5,8.2,99,3.9,22.4,90,60,93,70,20.7,25,65,61,69,70,16.7,18.5,52,N/A,N/A,100,88.8,99.9,11,41.5,50.5,N/A,27.8,N/A,96,95,99.5
343,N/A,13067031212,Cobb County,Georgia,2024,64,62,67,63,60,66,62,-0.5,10.7,59,48.8,41.4,27,4.1,1.8,87,72.2,82.4,100,91.7,100,50,56.7,56.8,62,57,66,46,-5.8,-7.9,50,N/A,N/A,76,-8.5,8.2,94,3.6,12.9,90,60,93,13,1.3,0.4,68,68,69,70,16.7,18.5,65,N/A,N/A,100,88.8,99.9,11,41.5,50.5,N/A,27.8,N/A,96,95,99.5
344,N/A,13067031205,Cobb County,Georgia,2017,66,63,70,62,65,60,81,2.1,8.8,49,-0.4,-8.7,50,4.1,4.1,66,71.2,74.9,84,82.9,92.6,39,57.6,53.5,78,74,82,69,5.9,10.3,81,N/A,N/A,72,5.7,12.3,62,4,4.8,98,59,99,86,20.1,29.5,59,50,68,30,3.3,-15.4,71,N/A,N/A,64,86.3,90.3,47,41.3,41.7,82,25.5,41.3,78,91.2,95.5
345,N/A,13067031205,Cobb County,Georgia,2018,66,59,73,64,66,63,80,2.1,8.4,51,5.4,-3.1,50,4.1,4.1,77,72,78.3,84,82.9,92.6,42,57,53.9,71,60,82,69,5.9,10.3,59,N/A,N/A,53,1.6,-4.7,62,4,4.8,98,60,99,86,20.1,29.5,62,52,73,32,5.7,-9.1,71,N/A,N/A,68,86.6,91.5,52,41.5,41.2,83,25.5,41,88,92.3,97.3
346,N/A,13067031205,Cobb County,Georgia,2019,66,58,73,62,59,65,83,1.8,9.5,35,16.5,-13.4,50,4.1,4.1,76,72.5,78.5,86,83.9,93.4,49,56.5,56,80,78,82,81,13.7,27.9,75,N/A,N/A,79,8.6,20.8,62,4,4.8,97,60,98,86,20.1,29.5,55,38,72,36,9.2,-2.4,40,N/A,N/A,70,87,92.1,56,41.6,40.8,84,25.3,42.1,78,93.3,96.6
347,N/A,13067031205,Cobb County,Georgia,2020,62,56,69,63,62,64,80,1.5,7.7,43,25.2,5.4,50,4.1,4.1,73,72.8,78.1,85,84.9,93.7,50,55.8,55.9,68,56,79,66,7.4,9.7,57,N/A,N/A,46,8.1,-3.2,47,3.4,3.3,97,61,98,94,20.6,34.3,57,50,64,51,12.2,8,48,N/A,N/A,67,87.5,91.8,54,41.6,41.1,72,25.4,34.6,61,94.2,95.4
348,N/A,13067031205,Cobb County,Georgia,2021,58,50,67,50,34,66,38,0,-8.7,31,25.7,-35.6,50,4.1,4.1,59,73.3,75.5,83,89.1,95.5,71,55.6,64.3,63,50,76,41,5.3,-3.3,31,N/A,N/A,79,7.1,22,38,5,4,97,59,98,93,20.6,33.4,62,66,58,53,13.8,10.2,79,N/A,N/A,69,88.8,92.9,73,41.3,37.5,N/A,27.5,N/A,33,95,92.8
349,N/A,13067031205,Cobb County,Georgia,2022,56,50,63,50,30,70,33,-0.3,-27.4,28,31.6,-44.7,50,4.1,4.1,67,72.9,77.3,84,90.6,96.4,79,56.3,69,64,59,69,53,-15,-18.3,49,N/A,N/A,75,17.9,30.3,22,5.1,2.8,96,60,97,89,21.1,31.7,56,61,50,67,14.5,16.9,55,N/A,N/A,65,88.8,92.1,58,41.3,40.1,N/A,27.4,N/A,27,94.9,91.5
350,N/A,13067031205,Cobb County,Georgia,2023,58,52,64,53,31,75,33,-0.5,-43.6,29,48.8,-35.3,50,4.1,4.1,70,72.2,77.3,92,91.7,98.1,87,56.7,74.2,56,43,69,46,28.8,14.7,48,N/A,N/A,34,-8.5,-52,27,3.9,2.4,96,60,97,85,20.7,29.7,66,82,49,74,16.7,23.5,90,N/A,N/A,59,88.8,90.9,66,41.5,38.9,39,27.8,23.2,31,95,92.3
351,N/A,13067031205,Cobb County,Georgia,2024,58,50,66,53,31,75,33,-0.5,-43.6,29,48.8,-35.3,50,4.1,4.1,70,72.2,77.3,92,91.7,98.1,87,56.7,74.2,57,41,73,38,-5.8,-13.4,52,N/A,N/A,34,-8.5,-52,37,3.6,2.8,96,60,97,85,1.3,2.9,64,78,49,74,16.7,23.5,82,N/A,N/A,59,88.8,90.9,66,41.5,38.9,39,27.8,23.2,31,95,92.3
352,N/A,13121007806,Fulton County,Georgia,2017,36,41,32,34,50,18,91,2.1,14.4,8,-0.4,-42.8,16,4.1,1,20,71.2,62.9,9,82.9,59.3,25,57.6,47.3,42,52,32,28,5.9,0,62,N/A,N/A,67,5.7,39.1,52,4,4.2,2,59,2,42,20.1,18.6,32,20,45,7,3.3,-11,33,N/A,N/A,13,86.3,64.8,68,41.3,38.7,93,25.5,53.1,7,91.2,79.1
353,N/A,13121007806,Fulton County,Georgia,2018,35,40,30,34,52,15,90,2.1,13.4,13,5.4,-24.7,16,4.1,1,19,72,63.5,9,82.9,59.3,15,57,41.2,34,36,32,28,5.9,0,70,N/A,N/A,9,1.6,-31.2,52,4,4.2,2,60,2,42,20.1,18.6,37,32,42,12,5.7,-4.4,52,N/A,N/A,18,86.6,70.2,58,41.5,40.3,84,25.5,42.2,9,92.3,82.2
354,N/A,13121007806,Fulton County,Georgia,2019,42,55,30,40,65,14,90,1.8,13.3,40,16.5,17.5,16,4.1,1,24,72.5,65.4,9,83.9,61.4,7,56.5,32.7,43,54,32,73,13.7,77.8,17,N/A,N/A,73,8.6,145.5,52,4,4.2,2,60,2,42,20.1,18.6,45,46,44,34,9.2,8.4,58,N/A,N/A,27,87,77.1,59,41.6,40.3,77,25.3,37.2,15,93.3,86.4
355,N/A,13121007806,Fulton County,Georgia,2020,46,63,28,39,62,16,80,1.5,6.3,45,25.2,32.4,16,4.1,1,32,72.8,68.3,10,84.9,64.8,5,55.8,29.5,42,67,17,69,7.4,37.5,61,N/A,N/A,71,8.1,57.4,12,3.4,1.5,4,61,5,36,20.6,17.8,56,61,51,62,12.2,27.2,60,N/A,N/A,39,87.5,83.9,60,41.6,40.2,85,25.4,42.8,21,94.2,89.5
