county_fips,STNAME,county_name,total_pop,black_pop,black_pct
01107,Alabama,Pickens,18615,7468,40.12
01107,Alabama,Pickens,18780,7387,39.33
01107,Alabama,Pickens,18741,7368,39.31
01107,Alabama,Pickens,18508,7235,39.09
01109,Alabama,Pike,33003,12569,38.08
01109,Alabama,Pike,32904,12538,38.1
01109,Alabama,Pike,32748,12581,38.42
01109,Alabama,Pike,32998,12625,38.26
01109,Alabama,Pike,33163,12681,38.24
01109,Alabama,Pike,33124,12602,38.04
01111,Alabama,Randolph,21966,4196,19.1
01111,Alabama,Randolph,22093,4230,19.15
01111,Alabama,Randolph,22157,4239,19.13
01111,Alabama,Randolph,22442,4175,18.6
01111,Alabama,Randolph,22789,4124,18.1
01111,Alabama,Randolph,23067,4131,17.91
01113,Alabama,Russell,59171,27248,46.05
01113,Alabama,Russell,59252,27319,46.11
01113,Alabama,Russell,58651,27342,46.62
01113,Alabama,Russell,58522,27204,46.49
01113,Alabama,Russell,58792,27293,46.42
01113,Alabama,Russell,58837,27294,46.39
01115,Alabama,St. Clair,91494,9038,9.88
01115,Alabama,St. Clair,91687,9099,9.92
01115,Alabama,St. Clair,92850,9645,10.39
01115,Alabama,St. Clair,93879,10215,10.88
01115,Alabama,St. Clair,95487,10906,11.42
01115,Alabama,St. Clair,96927,11247,11.6
01117,Alabama,Shelby,223024,30207,13.54
01117,Alabama,Shelby,223915,30545,13.64
01117,Alabama,Shelby,227436,31905,14.03
01117,Alabama,Shelby,230140,33077,14.37
01117,Alabama,Shelby,233593,34289,14.68
01117,Alabama,Shelby,235969,35124,14.89
01119,Alabama,Sumter,12343,8752,70.91
01119,Alabama,Sumter,12192,8634,70.82
01119,Alabama,Sumter,11960,8457,70.71
01119,Alabama,Sumter,11894,8321,69.96
01119,Alabama,Sumter,11737,8185,69.74
01119,Alabama,Sumter,11607,8071,69.54
01121,Alabama,Talladega,82153,27418,33.37
01121,Alabama,Talladega,81416,26828,32.95
01121,Alabama,Talladega,80556,26351,32.71
01121,Alabama,Talladega,80674,26431,32.76
01121,Alabama,Talladega,81083,26499,32.68
01121,Alabama,Talladega,81375,26632,32.73
01123,Alabama,Tallapoosa,41311,11200,27.11
01123,Alabama,Tallapoosa,41288,11173,27.06
01123,Alabama,Tallapoosa,41084,11099,27.02
01123,Alabama,Tallapoosa,40910,10918,26.69
01123,Alabama,Tallapoosa,40709,10910,26.8
01123,Alabama,Tallapoosa,40699,10929,26.85
01125,Alabama,Tuscaloosa,228135,73860,32.38
01125,Alabama,Tuscaloosa,232651,75016,32.24
01125,Alabama,Tuscaloosa,236699,76102,32.15
01125,Alabama,Tuscaloosa,237995,77220,32.45
01125,Alabama,Tuscaloosa,239204,77738,32.5
01125,Alabama,Tuscaloosa,241212,78528,32.56
01127,Alabama,Walker,65345,4040,6.18
01127,Alabama,Walker,65141,4033,6.19
01127,Alabama,Walker,64552,3994,6.19
01127,Alabama,Walker,64408,4055,6.3
01127,Alabama,Walker,64845,4108,6.34
01127,Alabama,Walker,65260,4204,6.44
01129,Alabama,Washington,15390,3591,23.33
01129,Alabama,Washington,15331,3572,23.3
01129,Alabama,Washington,15226,3523,23.14
01129,Alabama,Washington,15098,3502,23.2
01129,Alabama,Washington,15040,3436,22.85
01129,Alabama,Washington,15018,3401,22.65
01131,Alabama,Wilcox,10596,7490,70.69
01131,Alabama,Wilcox,10533,7432,70.56
01131,Alabama,Wilcox,10411,7282,69.95
01131,Alabama,Wilcox,10124,7047,69.61
01131,Alabama,Wilcox,9925,6891,69.43
01131,Alabama,Wilcox,9865,6850,69.44
01133,Alabama,Winston,23540,239,1.02
01133,Alabama,Winston,23488,242,1.03
01133,Alabama,Winston,23639,267,1.13
01133,Alabama,Winston,23741,286,1.2
01133,Alabama,Winston,23673,290,1.23
01133,Alabama,Winston,23869,326,1.37
